enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,company_size,company_type,last_new_job,training_hours,target,experience_cleaned,experience_ratio,training_per_experience,has_relevant_exp,exp_category,training_hours_capped
32509,city_136,0.897,male,has relevent experience,part time course,graduate,stem,10000+,pvt ltd,1,42,0.0,4.0,4.012036108324975,8.4,1,mid,42
31841,city_21,0.624,,has relevent experience,no_enrollment,graduate,stem,10/49,pvt ltd,>4,105,1.0,10.0,13.812154696132596,9.545454545454545,1,senior,105
907,city_103,0.92,female,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,>4,72,0.0,21.0,20.588235294117645,3.272727272727273,1,expert,72
29526,city_115,0.789,male,has relevent experience,no_enrollment,graduate,stem,10/49,pvt ltd,>4,42,1.0,14.0,15.748031496062993,2.8,1,expert,42
10956,city_94,0.698,male,has relevent experience,no_enrollment,graduate,stem,50-99,early stage startup,1,152,0.0,15.0,18.79699248120301,9.5,1,expert,152
26099,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,10000+,pvt ltd,1,60,0.0,12.0,11.76470588235294,4.615384615384615,1,expert,60
26163,city_21,0.624,male,no relevent experience,full time course,masters,stem,,,never,8,0.0,2.0,2.7624309392265194,2.6666666666666665,0,junior,8
4120,city_16,0.91,male,no relevent experience,full time course,masters,stem,,,3,17,1.0,13.0,12.871287128712872,1.2142857142857142,0,expert,17
7335,city_83,0.923,male,no relevent experience,no_enrollment,high school,,,,1,33,0.0,1.0,0.9775171065493645,16.5,0,junior,33
706,city_16,0.91,male,has relevent experience,no_enrollment,masters,stem,100-500,funded startup,never,38,0.0,4.0,3.9603960396039604,7.6,1,mid,38
9890,city_103,0.92,male,has relevent experience,no_enrollment,graduate,humanities,<10,early stage startup,2,178,0.0,14.0,13.72549019607843,11.866666666666667,1,expert,178
32683,city_160,0.92,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,1,11,0.0,15.0,14.705882352941176,0.6875,1,expert,11
27104,city_36,0.893,male,has relevent experience,no_enrollment,high school,,,,never,87,0.0,21.0,21.148036253776436,3.9545454545454546,1,expert,87
7731,city_65,0.802,male,has relevent experience,no_enrollment,graduate,stem,,,never,84,0.0,13.0,14.412416851441241,6.0,1,expert,84
31943,city_71,0.884,male,has relevent experience,no_enrollment,graduate,stem,100-500,early stage startup,2,32,0.0,21.0,21.34146341463415,1.4545454545454546,1,expert,32
22899,city_100,0.887,,has relevent experience,no_enrollment,masters,stem,100-500,pvt ltd,1,31,1.0,9.0,9.118541033434651,3.1,1,senior,31
33339,city_21,0.624,male,no relevent experience,no_enrollment,graduate,stem,500-999,public sector,1,39,0.0,2.0,2.7624309392265194,13.0,0,junior,39
20866,city_59,0.775,,has relevent experience,no_enrollment,graduate,stem,10/49,pvt ltd,1,12,0.0,7.0,8.0,1.5,1,senior,12
21634,city_21,0.624,,has relevent experience,full time course,graduate,stem,10000+,pvt ltd,1,50,0.0,5.0,6.906077348066298,8.333333333333334,1,mid,50
29529,city_165,0.903,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,1,55,1.0,3.0,2.9910269192422727,13.75,1,mid,55
4478,city_11,0.55,,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,,7,1.0,5.0,7.692307692307692,1.1666666666666667,1,mid,7
32095,city_103,0.92,male,has relevent experience,no_enrollment,masters,humanities,50-99,early stage startup,1,104,0.0,2.0,1.9607843137254901,34.666666666666664,1,junior,104
18272,city_160,0.92,,has relevent experience,full time course,graduate,business degree,,,>4,90,1.0,21.0,20.588235294117645,4.090909090909091,1,expert,90
30098,city_103,0.92,male,has relevent experience,no_enrollment,masters,other,100-500,pvt ltd,>4,8,0.0,21.0,20.588235294117645,0.36363636363636365,1,expert,8
23825,city_21,0.624,male,no relevent experience,full time course,graduate,stem,,,never,102,0.0,2.0,2.7624309392265194,34.0,0,junior,102
7672,city_21,0.624,,has relevent experience,no_enrollment,masters,stem,10/49,pvt ltd,1,202,1.0,0.0,0.0,202.0,1,junior,202
5633,city_145,0.555,,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,1,22,0.0,4.0,6.106870229007633,4.4,1,mid,22
30695,city_21,0.624,male,no relevent experience,full time course,graduate,stem,,pvt ltd,never,42,0.0,3.0,4.143646408839779,10.5,0,mid,42
5573,city_160,0.92,,no relevent experience,no_enrollment,primary school,,,pvt ltd,never,50,0.0,4.0,3.9215686274509802,10.0,0,mid,50
24936,city_21,0.624,male,has relevent experience,no_enrollment,masters,stem,50-99,funded startup,1,88,0.0,3.0,4.143646408839779,22.0,1,mid,88
397,city_73,0.754,,has relevent experience,no_enrollment,graduate,stem,1000-4999,pvt ltd,4,81,0.0,5.0,5.85480093676815,13.5,1,mid,81
31602,city_103,0.92,male,has relevent experience,no_enrollment,masters,stem,10000+,pvt ltd,1,7,0.0,21.0,20.588235294117645,0.3181818181818182,1,expert,7
5278,city_21,0.624,male,no relevent experience,no_enrollment,,,,pvt ltd,never,218,0.0,3.0,4.143646408839779,54.5,0,mid,218
16814,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,10000+,pvt ltd,>4,62,0.0,21.0,20.792079207920793,2.8181818181818183,1,expert,62
19249,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,1,83,0.0,6.0,5.88235294117647,11.857142857142858,1,senior,83
9475,city_28,0.939,male,has relevent experience,no_enrollment,graduate,stem,1000-4999,pvt ltd,>4,11,0.0,9.0,8.662175168431185,1.1,1,senior,11
4865,city_114,0.926,male,no relevent experience,part time course,phd,stem,50-99,,>4,10,0.0,21.0,20.46783625730994,0.45454545454545453,0,expert,10
20881,city_28,0.939,male,has relevent experience,no_enrollment,masters,stem,1000-4999,pvt ltd,1,114,0.0,10.0,9.624639076034649,10.363636363636363,1,senior,114
21563,city_21,0.624,,has relevent experience,no_enrollment,masters,stem,50-99,pvt ltd,1,36,0.0,3.0,4.143646408839779,9.0,1,mid,36
25114,city_102,0.804,,no relevent experience,,masters,stem,10/49,pvt ltd,1,17,0.0,6.0,6.6371681415929205,2.4285714285714284,0,senior,17
26002,city_16,0.91,male,no relevent experience,full time course,graduate,stem,,,never,80,1.0,2.0,1.9801980198019802,26.666666666666668,0,junior,80
8528,city_160,0.92,male,has relevent experience,part time course,graduate,stem,50-99,public sector,>4,108,0.0,21.0,20.588235294117645,4.909090909090909,1,expert,108
6141,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,2,45,0.0,2.0,1.9607843137254901,15.0,1,junior,45
27667,city_103,0.92,male,no relevent experience,full time course,graduate,stem,,,never,77,0.0,5.0,4.901960784313726,12.833333333333334,0,mid,77
2821,city_114,0.926,male,has relevent experience,no_enrollment,masters,stem,100-500,pvt ltd,2,8,0.0,15.0,14.619883040935672,0.5,1,expert,8
21216,city_173,0.878,,no relevent experience,no_enrollment,graduate,stem,,,1,28,0.0,5.0,5.112474437627812,4.666666666666667,0,mid,28
25495,city_142,0.727,female,has relevent experience,no_enrollment,graduate,stem,100-500,funded startup,>4,37,0.0,9.0,10.882708585247885,3.7,1,senior,37
20791,city_16,0.91,,no relevent experience,full time course,graduate,stem,,,2,108,1.0,2.0,1.9801980198019802,36.0,0,junior,108
28015,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,500-999,pvt ltd,2,162,0.0,13.0,12.745098039215685,11.571428571428571,1,expert,162
10685,city_73,0.754,,has relevent experience,full time course,high school,,,,>4,41,0.0,9.0,10.53864168618267,4.1,1,senior,41
405,city_165,0.903,male,has relevent experience,no_enrollment,masters,stem,100-500,pvt ltd,4,4,0.0,19.0,18.943170488534395,0.2,1,expert,4
13891,city_71,0.884,female,no relevent experience,no_enrollment,phd,stem,1000-4999,public sector,1,41,0.0,3.0,3.048780487804878,10.25,0,mid,41
33050,city_165,0.903,,has relevent experience,no_enrollment,graduate,stem,10000+,pvt ltd,2,12,0.0,17.0,16.94915254237288,0.6666666666666666,1,expert,12
399,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,1,190,0.0,21.0,20.588235294117645,8.636363636363637,1,expert,190
8202,city_21,0.624,,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,>4,29,1.0,7.0,9.668508287292818,3.625,1,senior,29
8751,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,100-500,public sector,1,11,0.0,6.0,5.88235294117647,1.5714285714285714,1,senior,11
20744,city_103,0.92,male,no relevent experience,full time course,high school,,10000+,pvt ltd,1,30,0.0,3.0,2.941176470588235,7.5,0,mid,30
25380,city_103,0.92,male,has relevent experience,no_enrollment,masters,stem,100-500,,>4,39,0.0,13.0,12.745098039215685,2.7857142857142856,1,expert,39
24617,city_102,0.804,male,has relevent experience,full time course,high school,,,,1,16,0.0,9.0,9.955752212389381,1.6,1,senior,16
12509,city_114,0.926,male,no relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,>4,5,0.0,21.0,20.46783625730994,0.22727272727272727,0,expert,5
25473,city_26,0.698,male,no relevent experience,full time course,high school,,,,never,39,0.0,8.0,10.025062656641605,4.333333333333333,0,senior,39
13083,city_114,0.926,male,has relevent experience,no_enrollment,masters,stem,50-99,pvt ltd,>4,29,0.0,10.0,9.746588693957115,2.6363636363636362,1,senior,29
12454,city_21,0.624,,has relevent experience,full time course,masters,stem,50-99,ngo,2,210,0.0,4.0,5.524861878453039,42.0,1,mid,210
3500,city_103,0.92,other,no relevent experience,part time course,high school,,50-99,funded startup,1,54,0.0,6.0,5.88235294117647,7.714285714285714,0,senior,54
15922,city_160,0.92,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,3,44,0.0,9.0,8.823529411764707,4.4,1,senior,44
6685,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,,,>4,47,0.0,15.0,14.851485148514852,2.9375,1,expert,47
28838,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,1000-4999,ngo,>4,74,0.0,21.0,20.588235294117645,3.3636363636363638,1,expert,74
24082,city_21,0.624,male,has relevent experience,no_enrollment,masters,stem,10/49,pvt ltd,1,8,1.0,6.0,8.287292817679559,1.1428571428571428,1,senior,8
24846,city_21,0.624,,no relevent experience,full time course,graduate,stem,,,never,20,1.0,7.0,9.668508287292818,2.5,0,senior,20
1020,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,500-999,pvt ltd,1,162,0.0,3.0,2.941176470588235,40.5,1,mid,162
6189,city_36,0.893,,no relevent experience,no_enrollment,graduate,business degree,50-99,pvt ltd,1,110,0.0,2.0,2.014098690835851,36.666666666666664,0,junior,110
16994,city_46,0.762,other,has relevent experience,part time course,high school,,10/49,pvt ltd,1,262,0.0,3.0,3.480278422273782,65.5,1,mid,262
13135,city_138,0.836,male,has relevent experience,no_enrollment,masters,stem,,,1,6,0.0,14.0,14.957264957264957,0.4,1,expert,6
14578,city_64,0.6659999999999999,male,has relevent experience,part time course,graduate,stem,10/49,pvt ltd,1,19,1.0,9.0,11.749347258485642,1.9,1,senior,19
20732,city_64,0.6659999999999999,other,no relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,>4,23,1.0,21.0,27.415143603133163,1.0454545454545454,0,expert,23
16496,city_21,0.624,male,no relevent experience,,graduate,stem,,,1,107,1.0,0.0,0.0,107.0,0,junior,107
16537,city_136,0.897,male,has relevent experience,no_enrollment,masters,stem,10000+,,>4,134,0.0,15.0,15.045135406218655,8.375,1,expert,134
17358,city_114,0.926,male,has relevent experience,no_enrollment,masters,stem,10/49,early stage startup,1,40,0.0,11.0,10.721247563352826,3.3333333333333335,1,expert,40
21933,city_71,0.884,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,1,11,0.0,12.0,12.195121951219512,0.8461538461538461,1,expert,11
7342,city_160,0.92,male,has relevent experience,no_enrollment,graduate,stem,,,3,102,0.0,11.0,10.784313725490195,8.5,1,expert,102
5630,city_21,0.624,male,no relevent experience,full time course,graduate,stem,,,never,100,0.0,2.0,2.7624309392265194,33.333333333333336,0,junior,100
24152,city_83,0.923,male,no relevent experience,no_enrollment,masters,stem,10000+,pvt ltd,never,30,0.0,3.0,2.9325513196480935,7.5,0,mid,30
17762,city_103,0.92,,no relevent experience,no_enrollment,high school,,,,1,20,1.0,5.0,4.901960784313726,3.3333333333333335,0,mid,20
4310,city_103,0.92,,has relevent experience,no_enrollment,graduate,stem,1000-4999,pvt ltd,3,4,0.0,14.0,13.72549019607843,0.26666666666666666,1,expert,4
5142,city_16,0.91,,no relevent experience,no_enrollment,primary school,,,,never,15,0.0,5.0,4.9504950495049505,2.5,0,mid,15
22319,city_21,0.624,male,no relevent experience,no_enrollment,graduate,stem,,,1,14,1.0,0.0,0.0,14.0,0,junior,14
30912,city_83,0.923,male,no relevent experience,no_enrollment,primary school,,,pvt ltd,never,103,0.0,1.0,0.9775171065493645,51.5,0,junior,103
20976,city_160,0.92,male,has relevent experience,part time course,graduate,stem,1000-4999,public sector,2,40,0.0,5.0,4.901960784313726,6.666666666666667,1,mid,40
13150,city_16,0.91,male,has relevent experience,no_enrollment,phd,stem,100-500,pvt ltd,2,27,0.0,21.0,20.792079207920793,1.2272727272727273,1,expert,27
12206,city_114,0.926,male,no relevent experience,no_enrollment,high school,,100-500,pvt ltd,>4,46,0.0,10.0,9.746588693957115,4.181818181818182,0,senior,46
9407,city_114,0.926,male,has relevent experience,no_enrollment,high school,,50-99,pvt ltd,>4,110,0.0,7.0,6.822612085769981,13.75,1,senior,110
13152,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,50-99,funded startup,1,96,0.0,13.0,12.745098039215685,6.857142857142857,1,expert,96
1069,city_103,0.92,,has relevent experience,no_enrollment,graduate,stem,10000+,pvt ltd,2,57,0.0,5.0,4.901960784313726,9.5,1,mid,57
25418,city_160,0.92,male,has relevent experience,full time course,graduate,stem,,,1,240,0.0,6.0,5.88235294117647,34.285714285714285,1,senior,240
22689,city_98,0.949,male,has relevent experience,no_enrollment,graduate,stem,50-99,funded startup,4,42,0.0,4.0,3.813155386081983,8.4,1,mid,42
5104,city_75,0.939,male,has relevent experience,no_enrollment,masters,stem,,,1,16,1.0,7.0,6.737247353224254,2.0,1,senior,16
13994,city_12,0.64,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,never,40,1.0,21.0,28.37837837837838,1.8181818181818181,1,expert,40
27064,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,100-500,funded startup,2,94,0.0,5.0,4.901960784313726,15.666666666666666,1,mid,94
14598,city_37,0.794,,no relevent experience,no_enrollment,graduate,stem,5000-9999,pvt ltd,1,160,0.0,9.0,10.06711409395973,16.0,0,senior,160
9571,city_173,0.878,male,no relevent experience,part time course,graduate,stem,10/49,early stage startup,1,25,0.0,10.0,10.224948875255624,2.272727272727273,0,senior,25
30854,city_43,0.516,male,has relevent experience,no_enrollment,graduate,stem,<10,early stage startup,1,11,0.0,9.0,14.61038961038961,1.1,1,senior,11
25290,city_173,0.878,,has relevent experience,no_enrollment,high school,,100-500,pvt ltd,1,29,0.0,0.0,0.0,29.0,1,junior,29
29640,city_90,0.698,male,has relevent experience,no_enrollment,graduate,stem,,,1,23,0.0,8.0,10.025062656641605,2.5555555555555554,1,senior,23
17519,city_142,0.727,male,has relevent experience,no_enrollment,graduate,stem,10/49,pvt ltd,2,113,0.0,10.0,12.091898428053206,10.272727272727273,1,senior,113
12111,city_73,0.754,,has relevent experience,no_enrollment,graduate,stem,,,2,56,0.0,15.0,17.56440281030445,3.5,1,expert,56
6085,city_104,0.924,male,no relevent experience,full time course,graduate,stem,,,1,39,1.0,2.0,1.953125,13.0,0,junior,39
27277,city_103,0.92,,no relevent experience,no_enrollment,graduate,stem,1000-4999,pvt ltd,1,20,0.0,2.0,1.9607843137254901,6.666666666666667,0,junior,20
31692,city_160,0.92,male,has relevent experience,full time course,graduate,stem,10000+,pvt ltd,1,40,0.0,21.0,20.588235294117645,1.8181818181818181,1,expert,40
6052,city_103,0.92,male,has relevent experience,no_enrollment,masters,stem,<10,pvt ltd,>4,56,0.0,21.0,20.588235294117645,2.5454545454545454,1,expert,56
18161,city_145,0.555,,no relevent experience,full time course,graduate,stem,,,1,106,0.0,4.0,6.106870229007633,21.2,0,mid,106
12934,city_114,0.926,male,has relevent experience,part time course,graduate,stem,500-999,pvt ltd,2,64,0.0,19.0,18.51851851851852,3.2,1,expert,64
30400,city_73,0.754,male,has relevent experience,no_enrollment,graduate,stem,10000+,pvt ltd,1,51,0.0,5.0,5.85480093676815,8.5,1,mid,51
26419,city_67,0.855,female,has relevent experience,full time course,graduate,stem,1000-4999,pvt ltd,2,41,0.0,6.0,6.282722513089006,5.857142857142857,1,senior,41
4188,city_103,0.92,,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,>4,150,0.0,20.0,19.607843137254903,7.142857142857143,1,expert,150
12117,city_74,0.579,male,has relevent experience,no_enrollment,graduate,stem,10/49,pvt ltd,1,320,0.0,4.0,5.891016200294551,64.0,1,mid,302
28847,city_136,0.897,male,has relevent experience,no_enrollment,masters,stem,,,never,20,0.0,7.0,7.021063189568706,2.5,1,senior,20
30472,city_21,0.624,male,no relevent experience,full time course,,,1000-4999,pvt ltd,1,9,1.0,4.0,5.524861878453039,1.8,0,mid,9
32534,city_102,0.804,male,has relevent experience,full time course,graduate,stem,5000-9999,pvt ltd,1,74,0.0,9.0,9.955752212389381,7.4,1,senior,74
22395,city_21,0.624,male,has relevent experience,no_enrollment,masters,stem,,public sector,1,129,1.0,3.0,4.143646408839779,32.25,1,mid,129
4876,city_67,0.855,female,has relevent experience,no_enrollment,masters,stem,,,1,42,0.0,10.0,10.471204188481677,3.8181818181818183,1,senior,42
25182,city_61,0.913,,no relevent experience,no_enrollment,high school,,100-500,pvt ltd,never,58,0.0,2.0,1.9743336623889436,19.333333333333332,0,junior,58
26135,city_103,0.92,male,no relevent experience,full time course,high school,,,,1,126,1.0,3.0,2.941176470588235,31.5,0,mid,126
7517,city_103,0.92,,no relevent experience,no_enrollment,high school,,,,1,45,1.0,4.0,3.9215686274509802,9.0,0,mid,45
